A	right
B	yeah
A	if you know what I mean
A	I ain't changed the end at all
B	I'm gonna take the
B	it's like eighteen scenes and it's only the end of the first half so
A	is that it?
B	yeah
A	oh that's not too good is it
B	um I thought it was onto the second bit but she was like no it's still  it's still  the first half
A	and what is the second bit?
B	er when you meet when you come up did you read what part did you read up to?
A	I know the basic gist of her story
A	oh what?
B	so it's like all the best bits are going out of this
A	so basically
B	but
A	cutting it down to the
B	yeah
A	bare minimum
B	she said save it for something else
A	yeah
B	just don't use it for this cos it's it's too long
A	fair enough
B	yeah
A	to so it
B	yeah
A	how many scenes did it have?
B	I don't know
A	not many?
B	A few
B	yeah
A	right
unknown_female	what's up dudes?
B	where's
unknown_female	er where's your money?
B	well er yeah
A	yeah well
A	oh I'm skint as well
unknown_female	this is acting isn't it
A	pretty much
B	I don't know whether to get an iPhone or a HTC phone
B	no really
B	and you've got an iPhone haven't you
B	why?
A	why? This is fully on the iPhone topic though
unknown_female	iPhone or work
A	yeah
A	because HTCs crash a lot of time I've heard
A	they do
unknown_female	course I have
A	oh right
B	they're bigger though
unknown_female	I can't
B	what's that tablet one? That new one that's come out
unknown_female	I've not got consent
B	I want that one
A	half tablet?
B	yeah
A	I don't I just think iPhones are just reliable
unknown_female	pretty cool accent you've got there
A	yeah
B	I know
A	it is quite bad
B	my little brother starts has started doing it now
B	yeah
A	you got work tonight then?
B	yep
A	what time?
B	five
unknown_female	yeah
A	having a
B	yeah
A	yeah
B	so you ask
A	who do you work for?
B	slightly scripting isn't it
A	yeah
B	I don't actually know
A	you don't know?
B	I something S something
A	I something S something
unknown_female	you can talk on broad topics
A	right I'm gonna start on iPhone to you then
B	yeah but you get a HTC phone for eighty quid
A	do you?
B	yeah
B	the cheapest you'll get an iPhone for is a hundred and twenty I think
A	yeah but they're just good though
A	you get all the apps
B	can you get that um that er
A	I've got an app that's got every single radio station
B	what's it called?
A	in the world on it
B	have you?
A	yeah
unknown_female	seriously?
A	yeah
B	yeah
unknown_female	what what what?
B	absolute Radio 90s
unknown_female	does it?
B	I turned it on and they had Haddaway on
unknown_female	I just oh
B	straight away
unknown_female	really?
B	I was just like oh
B	I used to have this on all the time
A	what channel? Where do you find that?
B	it's on digital radio
unknown_female	mm
A	I think that's yeah I think I
A	on the iPod
B	um
A	what's it called? And I can search for it
B	absolute Radio 90s
A	no I won't obviously but I'll just
B	um
A	see if it's there
unknown_female	come out differently
A	yeah
B	there's er
A	I think it's got on it NME and stuff like this
B	what's that photo app
A	oh don't buffer  don't buffer
B	on iPhones
B	what's it called?
B	yeah
A	yeah
B	I'd probably just get an iPhone just for that
A	it is good cos you make pictures look all like
B	yeah
B	to look like er
A	instagram
unknown_female	yeah
B	instagram photos
A	like a photo app er that you can edit it on your phone basically and stuff
unknown_female	you don't need to whisper
B	yeah
unknown_female	you you can
B	I'm just saying
A	yeah
B	absolute Radio 90s
A	absolute
unknown_female	oh man
A	radio
B	take your hoodie off
A	there you go
unknown_female	have you still got that
A	yeah
B	and
A	yeah
B	what have you
A	got it
B	ta
B	it's good
A	oh man
unknown_female	fits in my bag
B	they
A	doughnut van?
B	oh they've er yeah
A	ah yeah
B	mm
A	with that chocolate sauce on it
B	yeah I know
A	wanna actually see what that's like
B	no cos it's just like Subway but tacos
A	yeah but I've never had a taco
unknown_female	well it's actually disappointing
A	is it?
unknown_female	yeah
B	yeah
unknown_female	well er yeah it wasn't that good
A	no
B	mm
A	I think McDonalds is rubbish
unknown_female	well
B	say you says you it's like coffee every other morning from McDonalds
A	yeah I know
B	and a  and a  Egg McMuffin
A	but it's tempting
B	oh I could so eat a
A	McMuffins are nice
B	actually could
A	it's the burgers
B	yeah
A	I like Burger King
B	it is it's too
unknown_female	get further outside
B	bleurgh
B	yeah
unknown_female	talking
A	what are we talking?
unknown_female	oh
A	I'm not very good on the spot
B	we were on about getting a cat the other day
A	A cat?
B	mm
A	why not not for
B	but we decided against it
A	what you and your brother?
B	yeah
unknown_female	get one
A	yeah
B	no cos we might be
unknown_female	take the cat with you
B	and er we can't cos if we end up back at my mum's we've got a dog
unknown_female	ah
B	so
A	oh if you get kicked out we should just get a place here
B	oh yeah
A	I wanna  I wanna  move in
B	definitely
A	and I've got no one to move in with at moment
unknown_female	gosh that would be a good idea cos I was  I was  gonna move in this year
A	yeah well
A	yeah
unknown_female	I am forbidden to speak
A	yeah but would you do? Would it have to be a flat straight away? Like your own flat or would it be halls?
B	er
A	would be a flat wouldn't it
B	flat
A	were in halls first year
B	I wouldn't go in halls again
A	no
B	yeah
A	yeah
A	yeah that's not good
A	mm
B	it was alright though
A	it's just I need to like how how early do you have to sort your loan out? Cos you get like need more on it don't you
B	er
A	Cos obviously I've only got it only covers
B	when do we get
A	only covers the fees
B	do we get one in September?
A	yeah
B	well the the last one we get is April
A	yeah
B	before September
A	right
B	so you'd have to save the April one
A	yeah
B	and then er
A	well my my one's only er they only pay fees though
B	no
A	so I need to er I need to get an
unknown_female	you'll have to update it
B	I need to look at mine
A	update it
B	I haven't looked at it for a long time
unknown_female	that's what I need to do
A	I signed the thing the other day you know to get it to carry on
B	yeah
A	yeah I've done that
B	I ain't done that either
A	haven't you?
A	that's bad
B	um
A	did you not have the
unknown_female	I've had two that's come
B	I don't know
A	have you?
unknown_female	I've not signed either of them
B	when?
A	you probably should do
unknown_female	er a couple of month ago
B	oh right
A	you definitely should do
B	maybe I did
unknown_female	no cos it's different
B	I forget
A	is it not for the
unknown_female	you need  you need  a different
B	yeah
A	what a more one or a less one?
unknown_female	um
A	or depending
unknown_female	it depends
A	yeah
unknown_female	I need more for
B	I mean we're not  we're not  that bad round they're cheaper on the edge of
A	oh right
B	near where
A	oh right yeah
unknown_female	when do you have to decide to
B	I dunno er it's like um it'd be er end of May
unknown_female	that's not a long enough time is it
B	June
A	is that when er the latest you get to decide?
unknown_female	mm
B	what?
A	like when you can get a flat? So you cannot you can't just decide in like August?
B	I could decide in August
A	yeah
B	I suppose
A	oh yeah it depends on your
B	they might not even he might not sell it yet
A	maybe
B	I don't know
A	why what's happening with it?
B	he's
A	oh right
B	so there
A	yeah
B	so I was like oh cheers for that mate
A	yeah I probably wouldn't get a cat then
B	no
A	Cos it's probably gonna like you'll get one and be like right we're moving
B	there was really a really cute one that you could adopt from Halifax
B	it was all fluffy
A	what from a pet shop? Or is it like a pre-own?
B	no from a
B	er no it was a it was only a nine
A	yeah
B	skittish
A	they change from that though when they get older
B	yeah
A	well they normally do
unknown_female	not always trust me
A	yeah
B	I don't I prefer dogs to be honest
A	yeah so do I
unknown_female	dog and a cat
A	I've got a dog
B	mm
A	how do they get on?
unknown_female	Cos my dog's really placid and docile
A	right
B	yeah
A	but when it gets there it
B	stops
A	yeah it just wants to
B	yeah
A	sniff them
B	mm
A	but it don't really like she don't wanna eat them
B	mm
A	not a chicken
unknown_female	she actually?
A	yeah
unknown_female	what dog doesn't?
B	aw
A	yeah
A	how long are we talking?
B	um
unknown_female	you've done this
A	you let this happen
unknown_female	I can't fucking speak
B	er it's happening
unknown_female	fucking recording
B	oh just
A	it's still recording
B	watching that video again though
A	which?
B	it's just appalling
A	oh I know
B	appalling
A	Mick
B	no
A	like you can't believe it
unknown_female	fucking recording
B	he looks like your grandad or something
A	you actually can't believe it
unknown_female	oh we're recording oh
unknown_female	sh
unknown_female	misses the whole point
unknown_female	just press stop
B	I don't know
unknown_female	why?
A	for what?
unknown_female	yeah
B	recording stuff
unknown_female	for recording
A	recording what?
unknown_female	for for spying on people for
B	no like if you're doing um like the
A	oh yeah
B	and lectures
unknown_female	yeah
A	well hasn't
B	yeah
unknown_female	huh
A	I don't er I she's not in on Mondays I don't think
B	no
A	and she's in on a Thursday
unknown_female	she just stops people getting their trains
A	yeah
B	oh I know
A	what what happened?
B	it was my fault
A	oh right
B	then I missed the train
A	you went over and said hello and then it were like
B	yeah
unknown_female	well there's could've gone for the quick hello but there was more
B	but we ended up with the late one
A	oh right
B	and we had to like sit there for hours
A	oh fair enough
B	yeah
unknown_female	huh
A	it how long left?
unknown_female	er talk about more
B	er
A	um yeah
B	did your dad say that he had Ed Sheeran at his pub? Or was he making it up?
A	he did
A	I think he I think someone must have told it him cos like he were pretty convinced about it
B	so he thought he was telling the truth but
A	yeah he thought he was telling the truth
B	no I mean he
B	lives down south don't he
A	yeah
B	he lived in Hebden till he was eight and then he moved
A	yeah
unknown_female	he lives in Suffolk
A	well hot
B	yeah I know
A	Suffolk?
unknown_female	yep
A	yeah
unknown_female	only
A	yeah no I don't think it
unknown_female	you say Sheeran very wrong as well
A	yeah
unknown_female	sheeran
B	what?
B	I said Sheeran
unknown_female	no you say him weird though
A	it's even on proof evidence
B	sheeran
A	sheeran
B	Ed Sheeran
A	sheeran
B	seriously
A	yeah
B	I was gonna say have you finished it yet?
A	nearly
B	what are you up to?
A	um the doll-house level
B	oh the doll er yeah
A	yeah
B	it's annoying
A	yeah
B	goes on forever
A	does it go on er forever?
B	yeah
A	I
B	have you done the the bit with the rolling head bit?
A	yeah
B	yeah
A	that's crazy
B	I don't know
A	it's quite good though
B	oh yeah
A	it was well irritating
B	yeah
A	um I like that bit you in the
B	yeah
A	like you wake up and you're all crazy
B	yeah
B	yeah it's really good
A	it's really trippy and like I like them levels though
B	yeah
A	sort of thing
B	I might sell my Xbox
B	I'm a bit fed up of it now
A	but you're then a good game will come out like Alice
B	yeah
A	two or something
B	oh if another one came out I'd be like wahey but
A	how's was there a first one?
B	no
A	because the Madness Returns suggests
B	yeah no I thought that
A	that there was another one
B	but there wasn't
A	oh oh I
B	so
A	suppose I haven't seen the end yet though so
B	no
A	yeah
B	it's a made up it's not it's nothing to do with the book anyway
A	oh yeah
B	apart from the characters
A	yeah it'd be crazy
unknown_female	it's technically a sequel to the book
A	yeah
B	yeah
A	or a reimagining
B	yeah
B	I watched the film again the other day
A	the what?
B	the film
A	oh the original or the new one?
B	no the er the Tim Burton one
A	Tim Burton
B	yeah I mean like six sixty million at box office or something ridiculous
A	it did really well
B	yeah
A	I remember that but everyone just wanted to see Johnny Depp as Mad Hatter didn't they
B	he's in that have you seen that new one that he's meant to be in where he's like a vampire
A	yeah it looked good
B	from seventies? It's proper cheesy
A	yeah
B	yeah
A	it's Tim Burton ain't it
B	yeah
unknown_female	he's in every Tim Burton film
