A	paperwork oh that's great thanks
B	that's er
A	yeah so presumably I'll just need to fill this in
B	yeah
A	and go out to
B	well you can post it can't you?
A	I can't post
B	oh right
A	see I don't know I can't remember how you did it before
B	I I just took it out and they took it from me at the gate erm maybe you just need a copy of
A	well there's no hurry cos er
B	no
A	erm
B	but that's all I did cos erm I
A	yeah you see it says here erm
A	oh really?
B	collect it at the desk
A	so before
B	how did you do it before? I don't remember
A	well you did it for me
B	well it must have been just a copy then isn't it?
A	so to say that nobody else can apply on your behalf
B	yeah but I didn't it was your form I just took it out
A	you may not apply on behalf of someone
B	yeah but I didn't apply I just too it out there
A	oh right
B	it was your er all of your
A	so I wouldn't actually have to go to
B	well I don't think so you ring them up and find out I they wouldn't let me in
A	yeah
B	I got to the gate
A	yeah
B	and they said I'll take that to
A	the thing was the problem I
B	yeah
A	cos they didn't have a a cheque
B	a cheque yeah
A	so
B	they won't take cash they have to have cheque
A	oh they have to have a cheque?
B	yeah oh I can write you a cheque
A	okay
B	postal order or something you know they can't take cash obviously cos it was just a bit
A	yeah
B	couldn't
A	yeah well you can't trust the police
B	well did you hear that story about the erm someone that erm there was lots of jewellery
A	yeah
B	that were erm
A	yeah
B	and the police found it confiscated it from obviously the thing and it disappeared the whole lot
A	really?
B	yeah and they're still not they've no idea where it went at the police station
A	where where's the er new
B	there
A	you hid it right under my nose
B	I did
A	and scissors please?
A	oh thanks
B	yeah no I don't think they're
A	yeah
unknown_female	ah morning
A	morning
unknown_female	breakfast?
A	yeah
unknown_female	I wouldn't eat it
B	what?
unknown_female	I wouldn't eat it
B	oh what that?
A	oh manure?
B	no he's just cleared out the guttering
A	oh
B	we swept the stuff off the roof cos it falls on you know it's erm like moss that grows on the roof
A	mm
A	ah
B	scrubbed the patio and
A	yeah
B	get rid of the rubbish so it doesn't wouldn't go down the drain otherwise it would
A	erm I just phoned er the school's er school admissions
B	school admissions yeah
A	yeah
B	in
A	yeah
B	yeah?
A	checking out the feasibility of maybe
B	mm
A	erm I haven't spoken to
B	no
A	er because I I thought I'll need to get a bit of information behind me before I do it
B	yeah
A	erm
B	of course
A	so
B	what did they say?
