A	which books did you have to read for your school exams?
B	well the book we had to read the novel was Great Expectations by Charles Dickens we did the Shakespeare play Julius Caesar and we did some poems a selection of poems quite a few of them were different poems about snow ah one was about a snake I think one of the best ones that I liked the most was a poem called Grantchester by
A	yes do you erm find that it was an inspiring choice of erm books?
B	ah I think Great Expectations is one of the great classics eh of English to read so I am quite glad that I read it although at the time I found that it was a very long book to get through in a year our teacher used to read us erm extracts throughout the year so to make sure that it was all read erm we'd only just finished the book by the time it was a few weeks before the exam I found it quite heavy going in parts a lot of detailed description in it I think that stopped the flow of the story a little bit perhaps for me
A	yes
B	I also found it to be quite complicated plot that doesn't unravel until right at the very end when you realise that you've been lead up a blind alley
B	erm I wasn't so interested in the poems about snow but they were obviously there so that you could compare and contrast the way that different poets talked about snow to try to describe which he found the most effective I liked the poem about Grantchester because I can imagine somebody being away from home maybe in the First World War thinking about the lovely things that they used to do when they lived in a nice village and it was lovely and quiet and wondering whether people were still doing something very civilised like taking tea on the lawn and having some nice honey and it being very quiet and that would contrast with the situation that they're in which was very noisy and violent and dirty and that kind of longing that they would experience for getting back home to that security
A	yes
B	which books did you read?
A	erm for my ah GCSE ah course I read erm
B	yeah
A	and Of Mice and Men
B	yes
A	and erm Inspector Calls really erm I think one of the key themes is to show the erm social erm situation in the Victorian era
B	yes
A	by erm sort of having a complex chain of events between erm working and middle class factory owner
B	mm
A	I think it was trying to indicate that erm social change ah was required
B	mm because people were treated in different ways
A	yes
B	yes
A	I don't think Of Mice and Men particularly erm contrasted it that wasn't really the aim
B	no
A	they were just separate publications
B	yes yes
A	obviously Mice and Men is an American based erm novel erm
B	yes
A	it's basically focuses on the sort of the big dream attitude in America that was present in the I think it was the nineteen twenty thirties
B	mm yeah thirties yeah that's right
A	yeah and why two ranch workers who don't have much money
B	mm
A	erm have this vision of having a a plot and a sort of trying to reach self sufficiency
B	yes
A	that was within that sort of basic tale you've got sort of other factors such as one character who is eh very large and strong but not very clever
B	mm
A	a slim weaker figure who you know some ways almost acts like a father figure to the other character who is Leonard
