C	I'm not happy about this
B	pardon?
C	I'm not happy about this
B	you're not happy about this?
A	never mind
B	why are you not happy about this?
A	so where are you putting in that cistern then?
A	it's gonna be fine where are you putting in that cistern?
A	the exact same one?
B	yeah no they're called
A	oh
B	so erm
A	well she seemed quite keen on them
B	yeah
A	yeah apart from
unknown_female	I'm just going on a hunt for my manager
B	okay
A	oh
B	it's causing problems
A	I know
B	oh how's she?
A	she'd been to visit my mother
B	oh yeah? and how are they getting on?
A	they got on well they went out to the garden centre they looked at did I tell you mum's had fitted furniture in her
B	yeah yeah
A	bedroom it looks very nice and erm
B	why?
A	dunno she was just was she was oh the boys'll enjoy that so much with the snow she was really like
unknown_female	I did it
A	oh did you?
unknown_female	I managed to figure it out yeah that's fine so you've got
A	oh thank you
unknown_female	your goat's cheese tarts with half sweet potato fries and half normal fries
A	oh
B	tart
A	tart
B	tart
A	I like a tart
B	mm
unknown_female	is that all of them?
A	that's it thank you yes lovely
unknown_female	so we've got the scallops and prawns your garlic bread
B	yes
unknown_female	fillet steak medium rare but no sauce goat's cheese tart sweet potato fries half
A	yes
A	thank you very much
B	fantastic
unknown_female	you're very welcome
C	yeah thank you
unknown_female	okay
B	thank you she's very good isn't she?
A	she is
C	I've always done it
A	why not do it again?
B	oh cheers
C	you she blatantly forgot
B	pardon?
C	she blatantly forgot
A	anyway they erm
C	is that gonna be like
A	yeah I hope so too
B	where to?
A	Puerto Ventura
B	on her own?
A	no with
B	I don't how they afford it
A	no nor me they got it's eleven days I think the price for eleven they were going for a week
B	is that why she
A	for the price for eleven days was cheaper than for seven days half board
B	I don't know how they afford it
A	nor me
B	they've got huge savings then
A	huge
C	how much are your savings?
A	the we haven't got any so anyway
B	oh yeah tell us what happened
B	does he get told?
A	oh well he doesn't I get them
B	oh
A	he doesn't get them do you?
C	no
A	go on you say
C	saying how
B	what who's
C	he's one of their like he's like
A	he sent an email last night saying if
B	so
A	right
B	which is
A	well
C	sixth or fifth
A	it's the one mm
B	oh right yeah
A	to
B	I think you'll
C	I'm cold
C	yeah
B	put your jacket on
A	go on then put your coat on
C	haven't seen him
B	which coat?
A	he came home wearing somebody else's coat identical virtually to his own which he then kept cos they guy had said keep it I said no you're not keeping it somebody else has probably paid eighty quid for that coat send it back and if he doesn't want it his mum can sell it on Ebay
A	so you haven't seen it who's coat is it?
A	well you can put your own coat on if you want
B	well so what time have we gotta be at football tomorrow?
C	er the refereeing
A	alright then
C	I think it's three this one
B	do you think that's a promotion?
