B	oh no there's like syrup on that
A	oh no
A	it's not great coffee
B	is it not?
A	not as good as it's not very strong
A	so you're going on Sunday to Lanzarote?
B	yeah
A	and then are you coming back the Sunday after?
B	yeah
A	and then you've got Monday off?
B	yeah
A	that'd be sooner
B	yeah I wasn't gonna take the Monday off cos we get
A	yeah
B	why not?
A	I always like having Monday off as well cos it kind of feels a bit naughty
B	yeah
A	like
B	yeah I I feel really bad because
A	will be a full week?
B	and then I've got the Monday off
A	yeah
B	all the time and just feel like
A	like
B	yeah
A	yeah
B	have you? how many have you got left?
A	erm
B	oh right
A	took
B	the week off for Lanzarote
A	yeah
B	so that's why I did it
A	yeah so I think I'm gonna take like three days for Valencia
B	yeah
B	it's so nice though
A	I know
B	and yeah I think you carry some over if you want to
A	yeah cos I want to go to Costa Rica
B	mm
A	and I'm not sure what's happening as well
B	oh yeah oh
A	see what's happening
B	oh
A	no
B	oh
A	ah it's so nice I was speaking to my brother's girlfriend last night
B	ah yeah?
A	erm and
A	and it's
B	oh okay
A	I think
B	okay yeah
A	I don't I honestly have no idea my geography's terrible
B	yeah I don't know
A	but
B	my
A	and erm
B	oh right
A	yeah she was like
A	erm it's
B	okay
A	and it's in quality assurance of medical stuff I'm not sure she's like like
B	mm
A	she didn't really
B	that sounds really like
A	yeah
B	got to do a good job otherwise you're risking
A	yeah
B	people's lives
A	but I'm sure she'll be amazing at it
B	mm
A	so yeah
B	yeah
A	cos she
B	yeah
A	so
B	but you said he can do it he'll finish his job off
A	yeah he'll have to probably go back to
A	he won't want to do that for long so
B	yeah
A	he's got an amazing CV
B	no
A	like he's got an incredible CV
B	I'm
B	oh yeah
A	er but
B	so he hasn't
B	oh
A	and they're like oh you have to finish everything
A	so they're that's why
B	yeah
A	erm
B	oh
A	like really looks after him and like always speaks to him and
B	oh
A	and like his wife like kind of treats my brother as like another son
B	ah
A	they almost he almost goes to them
B	ah
A	like it's really nice
B	yeah
B	mm
A	like
B	yeah
A	like wants to leave like
B	yeah
A	like he doesn't even have like the money to like fly home
A	like he he
B	mm
A	so
B	so even if he did have the holiday which he doesn't now
A	which
B	he he wouldn't be able to come over any more?
A	no
A	it's
A	but doing something he loves which is great
B	yeah
A	but
B	at least he's got
B	yeah
A	stop
B	you need to like
A	yeah
B	yeah
A	which is so amazing
B	and yeah like your
A	yeah
A	yeah
B	even if
A	yeah
A	it's just so nice cos
B	mm
A	she's like
A	yeah
B	ah
A	she's so amazing
B	has he? got over? his ex's family like situation?
A	I think he'll
B	mm
A	relationship
A	and like
B	even when he comes back here?
A	probably but I mean none of them are here so it's fine
B	oh
A	he's so
B	I would find it frustrating
A	yeah when I went to New York last summer
B	no idea
A	last Christmas it was his
B	your brother's first love?
A	yeah
B	oh god
A	and then like she broke up with my brother for him
B	oh
A	so my brother was at the wedding
A	and another ex were all there and he was just like chatting
B	oh god
A	and like
B	yeah I would be
A	I'm not overly possessive and like I really wouldn't ever stop
A	it's it's extreme
B	yeah
A	yeah he's sees absolutely no
B	yeah
A	I really admire that but there
B	yeah
A	okay
A	yeah
B	his current girlfriend
A	listen he's just so like
B	oh
A	he's just so naïve about it all he's just like
B	yeah
A	yeah
B	you know there shouldn't be a problem between like
A	everyone got on
B	but it's just not the way is it?
A	I think if him
B	mm
A	then it would be fine
B	yeah
A	all the ex's family's in
B	yeah
A	all a bit up in the air and it's like they
B	oh
A	so it's not
B	is that when they first got together as well?
A	yeah
B	yeah
A	had like a
B	mm
B	yeah
A	I can totally see it from her point of view
B	yeah
A	everyone was
A	stop like it's like she's amazing
B	hope she's going
A	but I'm so excited
B	oh that will be amazing
A	mm
B	is that is that really?
A	mm
B	I think there's like loads of syrup in there it's like really sugary
A	yeah
B	sorry carry on
A	yeah it's no all his erm
B	oh
B	oh
A	you know they were a bit like
B	where did he go to uni?
A	he went to
B	oh okay
A	but they were just I don't know just a bit weird
B	mm
A	like and like when I went out I went out there there was a flight from
B	oh
A	April so in Spain it was like
A	and he
A	it was so cold
[ANNOTATION]	Person A think Spain is always hot	Contradiction
B	ah
B	I don't know actually I dunno
A	Norway's Scandinavia yeah
B	mm
A	just tell him to go back
